"LD1","LD2","Group"
0.129603589726811,0.354845602382757,"SC_Quina"
-0.254097728657374,0.904114946839664,"SC_Quina"
1.19012777741043,-0.264578739223521,"SC_Quina"
0.923671371682701,0.893800253997722,"SC_Quina"
0.782502237712771,0.928442128810669,"SC_Quina"
-1.57649710982713,-0.0846243517843836,"SC_Quina"
-1.06842886944502,-1.21687887268731,"SC_Quina"
-1.64516423773477,0.116926909942127,"SC_Quina"
-0.552930229305902,0.171947421455382,"SC_Quina"
-1.7708185305198,-0.797883412267021,"SC_Quina"
-1.17658768735757,-2.09629568648648,"SC_Quina"
0.431933717003652,0.642767809945045,"SC_Quina"
-0.718503222223523,-1.63399109037877,"SC_Quina"
0.655667392184681,-1.70125591789715,"SC_Quina"
-2.11058242519819,-0.0762912429207899,"SC_Quina"
1.1148011594471,-0.424822115206605,"SC_Quina"
0.181971673467665,0.555288152314302,"SC_Quina"
-0.505574571914572,0.0534748203344688,"SC_Quina"
0.0167465157722217,0.838039075109831,"SC_Quina"
-0.22121589924731,1.11162849204535,"SC_Quina"
-1.14618542558557,-0.311589699835662,"SC_Quina"
0.104768585639876,1.44228028477982,"SC_Quina"
-0.533591696291816,1.3159597582165,"SC_Quina"
-0.305425384300179,1.23458157276567,"SC_Quina"
-0.341849785678907,-1.08316596721431,"SC_Quina"
-2.08335771305536,-1.63573539016978,"SC_Quina"
-0.83660726933343,0.894318682687467,"SC_Quina"
0.187319835418925,-1.64046104532677,"SC_Quina"
-0.547422776866486,-1.26833839933786,"SC_Quina"
-0.0976083573688325,0.00297209152622598,"SC_Quina"
-0.831871597702744,-1.38618177701772,"SC_Quina"
-0.306469904234023,-0.164193056739841,"SC_Quina"
-2.73625363768981,0.577035855574548,"SC_Quina"
-0.669704599626811,-1.03363362995855,"SC_Quina"
0.150313598453656,-0.705944923782164,"SC_Quina"
-0.894508766239628,-1.35815681366967,"SC_Quina"
0.521102298736006,0.349180281764101,"SC_Quina"
-0.62996343093666,-1.86221509075175,"SC_Quina"
-0.557924215454515,0.373418486310624,"SC_Quina"
-1.05112668690667,2.74232223595787,"SC_Quina"
-1.18724239302453,1.25229270920272,"SC_Quina"
-1.27262937848628,0.792962568099762,"SC_Quina"
0.796523137736427,-0.436355598502613,"SC_Quina"
0.0774974169549163,-0.807659389976201,"SC_Quina"
-1.31906973957422,0.397749333064383,"SC_Quina"
-0.170875833259453,0.400126787420907,"SC_Quina"
0.952251082200499,-0.0457464685962296,"SC_Quina"
-0.46561006463334,-0.805855933627626,"SC_Quina"
-0.953862059441469,-0.989301836938047,"SC_Quina"
